ticker_h,CIK,EIN,FY,CEO Names,10-K Total Word Count,LTS Total Word Count,LTS Promo Word Count,LTS Preven Word Count,LTS Promo Words Proportion of LTS Total Word Count,LTS Preven Words Proportion of LTS Total Word Count
ADGE,1378706.0,04-3569305,2008,John Hatsopoulos,44699,994,30,34,0.030216075,0.033884235
ADGE,1378706.0,04-3569306,2009,John Hatsopoulos,33820,914,62,50,0.067534199,0.055063888
ADGE,1378706.0,04-3569307,2010,John Hatsopoulos,29821,1066,158,46,0.148371216,0.042776892000000004
ADGE,1378706.0,04-3569308,2011,John Hatsopoulos,51465,965,35,88,0.03577819,0.091156364
AEO,919012.0,1-32721761,2000,James O'Donnell,46932,1603,125,45,0.078190787,0.028149293
AEO,919012.0,1-32721761,2001,L. Schottenstein,33212,1144,35,103,0.030541738,0.09035327900000001
AEO,919012.0,1-32721761,2002,James O'Donnell,30299,980,97,47,0.09874717300000001,0.047934597
AEO,919012.0,1-32721761,2003,James O'Donnell,50580,797,44,53,0.055043918,0.066652606
AEO,919012.0,1-32721761,2004,James O'Donnell,45856,931,82,88,0.087743995,0.09414481599999999
AEO,919012.0,1-32721761,2005,James O'Donnell,49214,1044,92,15,0.08838051599999999,0.01448817
AEO,919012.0,1-32721761,2006,James O'Donnell,51939,951,44,90,0.045804795,0.094993416
AEO,919012.0,1-32721761,2018,James O'Donnell,49857,902,54,66,0.060013888,0.073040248
AEP,4904.0,1-34922640,2000,Tom Shockley,35257,1222,121,92,0.098991391,0.075314854
AEP,4904.0,1-34922640,2001,Tom Shockley,53174,1090,35,17,0.031970052,0.015850156
AEP,4904.0,1-34922640,2002,Linn Draper,42190,751,39,11,0.051982205,0.014857165
AEP,4904.0,1-34922640,2003,Linn Draper,35023,968,35,14,0.035915816,0.014922433
AEP,4904.0,1-34922640,2004,Linn Draper,48148,885,72,24,0.08118943299999999,0.027227800000000003
AEP,4904.0,1-34922640,2005,Linn Draper,42655,807,65,39,0.079926048,0.048432165
AEP,4904.0,1-34922640,2006,Rob Gary,45661,1065,61,100,0.057644245,0.093810558
AEP,4904.0,1-34922640,2007,Rob Gary,39755,1110,90,100,0.081312047,0.090523609
AEP,4904.0,1-34922640,2008,Nicholas K. Akins,37579,948,61,44,0.063906891,0.04665152
AEP,4904.0,1-34922640,2011,Nicholas K. Akins,50899,1455,168,28,0.11521039400000001,0.019427114
AEL,1039828.0,4-21447959,2001,Alan Greenspan,41428,978,39,27,0.039651494,0.027766448
AEL,1039828.0,4-21447959,2002,Alan Greenspan,48021,953,58,19,0.060925855,0.020129669
AEL,1039828.0,4-21447959,2003,Alan Greenspan,49845,995,62,86,0.062436257,0.086686174
AEL,1039828.0,4-21447959,2004,Alan Greenspan,25651,1095,122,56,0.11140752699999999,0.05128259
AEL,1039828.0,4-21447959,2005,Alan Greenspan,31987,1902,110,33,0.057571217,0.017155176
AEL,1039828.0,4-21447959,2006,David J. Noble,36215,1043,108,89,0.10344904,0.08578920599999999
AEL,1039828.0,4-21447959,2007,David J. Noble,31140,951,87,41,0.091411334,0.043122407
AEL,1039828.0,4-21447959,2008,David J. Noble,35718,2453,103,148,0.042085396,0.060341434000000006
AEL,1039828.0,4-21447959,2010,David J. Noble,43587,1023,36,45,0.035410042,0.04416285
AEL,1039828.0,4-21447959,2011,David J. Noble,59193,892,61,75,0.067913478,0.08390591800000001
AEL,1039828.0,4-21447959,2012,David J. Noble,43991,1283,60,33,0.046479778,0.025525079
AEL,1039828.0,4-21447959,2013,David J. Noble,44728,1051,58,64,0.054909222,0.06080573400000001
AEL,1039828.0,4-21447959,2014,David J. Noble,42102,843,29,71,0.034045716000000004,0.083796037
AEL,1039828.0,4-21447959,2015,David J. Noble,43104,941,68,61,0.072707754,0.06489204400000001
AEL,1039828.0,4-21447959,2016,David J. Noble,42624,944,33,73,0.034817045,0.077682436
AEL,1039828.0,4-21447959,2017,David J. Noble,41745,1127,94,57,0.08381806,0.050221475999999994
AEL,1039828.0,4-21447959,2018,David J. Noble,64123,986,150,28,0.152501755,0.028641028
AXP,4962.0,1-34922250,2001,Kenneth I. Chenault,35106,1007,44,65,0.043623875,0.06459235
AXP,4962.0,1-34922250,2002,Kenneth I. Chenault,25075,879,85,59,0.0963735,0.06739479400000001
AXP,4962.0,1-34922250,2003,Kenneth I. Chenault,31727,942,89,66,0.093967179,0.06957166599999999
AXP,4962.0,1-34922250,2004,Kenneth I. Chenault,39675,830,38,25,0.046184021,0.030497643999999997
AXP,4962.0,1-34922250,2005,Kenneth I. Chenault,52723,1015,116,63,0.11400891,0.061642067
AXP,4962.0,1-34922250,2006,Kenneth I. Chenault,34618,1086,33,39,0.030810892000000003,0.036286705
AXP,4962.0,1-34922250,2007,Ralph Reed,41759,1110,50,54,0.045309761,0.048754447
AXP,4962.0,1-34922250,2008,Kenneth I. Chenault,49591,1106,47,38,0.042169423,0.034473349
AXP,4962.0,1-34922250,2009,Kenneth I. Chenault,32295,990,196,88,0.198012385,0.08877415300000001
AXP,4962.0,1-34922250,2010,Kenneth I. Chenault,52801,1248,79,19,0.063646484,0.015420109
AXP,4962.0,1-34922250,2011,Kenneth I. Chenault,37166,885,56,21,0.062712592,0.023272831
AXP,4962.0,1-34922250,2016,Kenneth I. Chenault,64226,2144,189,132,0.088126872,0.061457415
AXP,4962.0,1-34922250,2017,Stephen J.,62153,1057,37,42,0.03544331,0.040015753
AXP,4962.0,1-34922250,2018,Stephan j.,62001,1194,187,52,0.157002521,0.043906404
AFG,1042046.0,3-11544320,2002,Carl H. Lindner,30687,961,97,43,0.100996641,0.045147303
AFG,1042046.0,3-11544320,2003,Carl H. Lindner,41116,1100,112,84,0.102166399,0.076105351
AFG,1042046.0,3-11544320,2004,Carl H. Lindner,39015,896,142,42,0.15798700599999999,0.047080940999999994
AFG,1042046.0,3-11544320,2005,Carl H. Lindner,36773,1040,84,52,0.08118943299999999,0.04956725
AFG,1042046.0,3-11544320,2006,Carl H. Lindner,49610,1124,43,43,0.038479909,0.038301897
AFG,1042046.0,3-11544320,2007,Carl H. Lindner,34821,1193,137,76,0.11454847300000001,0.06383053799999999
AFG,1042046.0,3-11544320,2008,Carl H. Lindner,50712,1034,52,90,0.050156425,0.08714714
AFG,1042046.0,3-11544320,2009,Carl H. Lindner,65573,1097,80,50,0.072643776,0.045572644
AFG,1042046.0,3-11544320,2010,Carl H. Lindner,59879,1110,49,41,0.044493477000000003,0.037090887999999995
AFG,1042046.0,3-11544320,2011,Carl H. Lindner,45249,1053,62,59,0.058811468,0.056303162000000004
AFG,1042046.0,3-11544320,2012,Carl H. Lindner,40608,1180,104,106,0.08775036800000001,0.08974470699999999
AFG,1042046.0,3-11544320,2013,Carl H. Lindner,25066,1080,60,61,0.055826722,0.056918334
AFG,1042046.0,3-11544320,2014,Carl H. Lindner,53461,1050,41,59,0.039345843,0.056252704
AFG,1042046.0,3-11544320,2015,Carl H. Lindner,64662,1089,83,38,0.075963873,0.034699296
AFG,1042046.0,3-11544320,2016,Carl H. Lindner,37506,856,91,15,0.105909115,0.016999594
AFG,1042046.0,3-11544320,2017,Carl H. Lindner,39865,932,74,39,0.07937119,0.041775356
AFG,1042046.0,3-11544320,2018,Carl H. Lindner,72222,884,42,14,0.046949633,0.016272292
AFG,1042046.0,3-11544320,2019,Carl H. Lindner,36584,996,62,28,0.06202662,0.028164292
AIG,5272.0,1-32592361,2005,Martin J. Sullivan,66359,1330,45,33,0.033702594,0.024459436
AIG,5272.0,1-32592361,2006,Martin J. Sullivan,78585,968,81,85,0.083214578,0.08782925800000001
AIG,5272.0,1-32592361,2007,Martin J. Sullivan,64736,923,51,82,0.055623118,0.089364841
AIG,5272.0,1-32592361,2008,Martin J. Sullivan,26664,2113,172,66,0.081241598,0.031418511
AIG,5272.0,1-32592361,2010,Martin J. Sullivan,67404,1136,133,99,0.11687574699999999,0.08732261599999999
AIG,5272.0,1-32592361,2011,Martin J. Sullivan,35595,1069,123,55,0.11511954699999999,0.051573069000000006
AIG,5272.0,1-32592361,2012,ROBERT H. BENMOSCHE,65229,949,65,56,0.068118065,0.059509683
AIG,5272.0,1-32592361,2013,Robert H. Benmosche,71484,926,41,44,0.044654574,0.047038337
AIG,5272.0,1-32592361,2014,Bob Benmosche,57632,1107,168,66,0.151729647,0.059808472
AIG,5272.0,1-32592361,2015,M. SteenlandNon,77676,975,219,15,0.22461107800000002,0.015341816999999999
AIG,5272.0,1-32592361,2016,DOUGLAS M. STEENLANDN,73901,925,114,62,0.12322886699999999,0.06734043299999999
AIG,5272.0,1-32592361,2017,Brian Duperreault,50413,986,91,72,0.09278380800000001,0.072874973
AIG,5272.0,1-32592361,2018,Brian Duperreault,75481,956,33,88,0.034764472000000005,0.091895282
AWR,1056903.0,9-51243678,2004,Brian Duperreault,40165,1063,94,19,0.087961283,0.01822211
AWR,1056903.0,9-51243678,2005,Lloyd E. Ross,35580,1708,149,62,0.087522814,0.036259493999999996
AWR,1056903.0,9-51243678,2006,Lloyd E. Ross,44769,809,74,66,0.091000112,0.082073924
AWR,1056903.0,9-51243678,2007,Lloyd E. Ross,57728,1089,33,23,0.029896474,0.020866183
AWR,1056903.0,9-51243678,2008,Lloyd E. Ross,59675,2434,234,120,0.096215243,0.049357637999999995
AWR,1056903.0,9-51243678,2009,Lloyd E. Ross,57822,1048,67,65,0.064117359,0.061677367999999996
AWR,1056903.0,9-51243678,2010,Lloyd E. Ross,59666,1045,57,29,0.054073086,0.028114503
AWR,1056903.0,9-51243678,2011,Lloyd E. Ross,49661,1105,37,80,0.033143142,0.071980185
AWR,1056903.0,9-51243678,2012,Lloyd E. Ross,49827,971,76,74,0.078289589,0.076170765
AWR,1056903.0,9-51243678,2013,Lloyd E. Ross,44987,1026,82,90,0.07969902,0.08783670699999999
AWR,1056903.0,9-51243678,2014,Lloyd E. Ross,48230,1043,64,95,0.060944218,0.09066097699999999
AWR,1056903.0,9-51243678,2015,ROBERT J. SPROWLS,46175,1034,102,18,0.09858522800000001,0.017398349
AWR,1056903.0,9-51243678,2016,Lloyd E. Ross,34518,1150,59,39,0.05133612,0.033601629
AWR,1056903.0,9-51243678,2017,Robert J. Sprowls,48048,1040,70,58,0.06724078,0.056164719
AWR,1056903.0,9-51243678,2019,Robert J. Sprowls ,49880,1043,97,16,0.09252357800000001,0.015577903999999998
AMT,1053507.0,6-50723837,1998,Steven B. Dodge,46989,999,148,18,0.148476539,0.018007223
AMT,1053507.0,6-50723837,1999,J.Michael Gearon,49612,848,71,40,0.08421737800000001,0.04759251
AMT,1053507.0,6-50723837,2000,Steven B. Dodge,34321,927,137,26,0.14761205300000002,0.02825591
AMT,1053507.0,6-50723837,2001,Steven B. Dodge,45593,994,31,48,0.031405589,0.047819064
AMT,1053507.0,6-50723837,2002,Steven B. Dodge,40566,1219,136,59,0.111683583,0.048494898
AMT,1053507.0,6-50723837,2003,Steven B. Dodge,31903,946,168,60,0.177453472,0.063794647
AMT,1053507.0,6-50723837,2004,James D. Taiclet,37510,1052,33,71,0.030902752999999998,0.067201953
AMT,1053507.0,6-50723837,2005,James D. Taiclet,28026,1734,141,119,0.081241598,0.068871223
AMT,1053507.0,6-50723837,2006,James D. Taiclet,28548,1636,64,87,0.038997828,0.052907789000000004
AMT,1053507.0,6-50723837,2007,James D. Taiclet,44638,1374,145,44,0.10571094199999999,0.032165754
AMT,1053507.0,6-50723837,2008,James D. Taiclet,39359,1272,112,37,0.088202007,0.029317068999999998
AMT,1053507.0,6-50723837,2009,James D. Taiclet,46708,1590,137,31,0.08598377199999999,0.019351735
AMT,1053507.0,6-50723837,2010,Ajay Banga ,43465,1023,57,86,0.055769804000000006,0.08390591800000001
AMT,1053507.0,6-50723837,2011,Ajay Banga ,61363,1027,122,56,0.11865412199999999,0.054214751
AMT,1053507.0,6-50723837,2012,Ajay Banga ,50359,1027,56,86,0.054841644,0.083554969
AMT,1053507.0,6-50723837,2013,Ajay Banga ,38070,1226,42,31,0.034302907,0.025279722999999997
AMT,1053507.0,6-50723837,2014,Ajay Banga ,30011,1042,51,30,0.048956452000000004,0.028661213999999997
AMT,1053507.0,6-50723837,2015,James D. Taiclet,47246,1106,66,60,0.059634256,0.05463111
AMT,1053507.0,6-50723837,2016,James D. Taiclet,46310,1061,87,70,0.082203373,0.065806718
AMT,1053507.0,6-50723837,2018,James D. Taiclet,48199,1110,35,52,0.031347503,0.047267940999999994
AMT,1053507.0,6-50723837,2019,James D. Taiclet,48070,1064,61,59,0.057510694,0.055813732000000005
AWK,1410636.0,5-10063696,2008,Jeff Sterba,45393,778,42,41,0.05393286,0.052796950999999995
AWK,1410636.0,5-10063696,2009,Jeff Sterba,55194,906,47,30,0.051617334,0.033595561
AWK,1410636.0,5-10063696,2010,Jeff Sterba,36776,941,96,82,0.10173020599999999,0.08754266599999999
AWK,1410636.0,5-10063696,2011,Jeff Sterba,34674,956,28,62,0.029690811,0.06492125
AWK,1410636.0,5-10063696,2012,Jeff Sterba,49403,908,63,69,0.06958794900000001,0.075771483
AWK,1410636.0,5-10063696,2013,Jeff Sterba,54931,880,39,86,0.044719035,0.097261284
AWK,1410636.0,5-10063696,2014,Susan Story,34589,981,77,64,0.07802310000000001,0.065096373
AWK,1410636.0,5-10063696,2015,Susan Story,25525,1062,100,20,0.094257396,0.019230344
AWK,1410636.0,5-10063696,2016,Susan Story,31910,1123,110,36,0.09779609,0.031788921
AWK,1410636.0,5-10063696,2017,Susan Story,25367,1022,86,40,0.08434991300000001,0.039132299
AWK,1410636.0,5-10063696,2018,Susan Story,37823,895,34,52,0.03837848,0.058514606
APU,932628.0,23-278791,2003,Eugene V.N. Bissell,54765,999,118,26,0.117977792,0.025825649
APU,932628.0,23-278792,2005,Eugene V.N. Bissell,32434,1195,66,34,0.055169077000000004,0.028083661
APU,932628.0,23-278793,2006,Eugene V.N. Bissell,34274,813,41,25,0.050571099,0.030388375
APU,932628.0,23-278794,2007,Eugene V.N. Bissell,39904,985,77,84,0.07802310000000001,0.085101497
APU,932628.0,23-278795,2008,Eugene V.N. Bissell,32269,1137,58,41,0.050823905999999995,0.035910039
APU,932628.0,23-278796,2009,Eugene V.N. Bissell,40309,834,114,60,0.136820926,0.07253884299999999
APU,932628.0,23-278797,2010,Eugene V.N. Bissell,42152,1047,78,69,0.074364022,0.065786925
APU,932628.0,23-278798,2011,Eugene V.N. Bissell,46659,968,48,41,0.049138155999999995,0.041906053
APU,932628.0,23-278799,2012,Jerry E. Sheridan,43530,1075,69,16,0.063838875,0.014836522
APU,932628.0,23-278800,2013,Jerry E. Sheridan,44825,1001,54,51,0.054351654000000006,0.050855784
APU,932628.0,23-278801,2014,Jerry E. Sheridan,43682,1030,150,43,0.145243246,0.041741137000000005
APU,932628.0,23-278802,2015,Jerry E. Sheridan,43925,1070,53,101,0.049348658,0.09400074300000001
APU,932628.0,23-278803,2016,Jerry E. Sheridan,43344,1197,107,47,0.089664533,0.039485419
APU,932628.0,23-278804,2017,Jerry E. Sheridan,43097,1109,117,19,0.10523149400000001,0.017105066999999998
APU,932628.0,23-278805,2018,Jerry E. Sheridan,47355,876,86,28,0.09844445199999999,0.031789987
AMP,820027.0,1-33180631,2005,James M. Cracchiolo,30196,1568,110,28,0.069847632,0.01789045
AMP,820027.0,1-33180631,2006,James M. Cracchiolo,31856,1514,187,30,0.123314536,0.019771783
AMP,820027.0,1-33180631,2007,James M. Cracchiolo,35985,1770,202,114,0.114307071,0.064215649
AMP,820027.0,1-33180631,2008,James M. Cracchiolo,57765,1721,105,124,0.060807727,0.072165348
AMP,820027.0,1-33180631,2010,James M. Cracchiolo,64881,1070,67,39,0.062652073,0.036428311
AMP,820027.0,1-33180631,2011,James M. Cracchiolo,65972,1120,45,44,0.040028196,0.039712267999999995
AMP,820027.0,1-33180631,2012,James M. Cracchiolo,69858,804,69,71,0.08566508099999999,0.08783670699999999
AMP,820027.0,1-33180631,2013,James M. Cracchiolo,72641,959,43,18,0.045299495999999995,0.018635115
AMP,820027.0,1-33180631,2014,James M. Cracchiolo,76961,908,197,33,0.217190346,0.035945697
AMP,820027.0,1-33180631,2015,James M. Cracchiolo,67338,877,84,21,0.095322586,0.023794801
AMP,820027.0,1-33180631,2016,James M. Cracchiolo,69335,845,139,22,0.164443004,0.026053249
AMP,820027.0,1-33180631,2017,James M. Cracchiolo,73281,984,125,24,0.127177351,0.024219313
AMP,820027.0,1-33180631,2018,James M. Cracchiolo,73383,988,52,56,0.053061103,0.056403484000000004
AMP,820027.0,1-33180631,2019,James M. Cracchiolo,72541,933,95,27,0.101491464,0.028438361000000002
ABC,1140859.0,2-33079390,2005,R. David Yost,44980,932,138,40,0.147671952,0.043251341
ABC,1140859.0,2-33079390,2006,Bob Iger,26165,975,112,57,0.11535617699999999,0.058514606
ABC,1140859.0,2-33079390,2007,Bob Iger,31443,925,76,21,0.082553844,0.022654282
ABC,1140859.0,2-33079390,2008,Bob Iger,30089,1086,144,32,0.132414304,0.029686676000000002
ABC,1140859.0,2-33079390,2011,Bob Iger,48508,916,67,91,0.072760037,0.09889407300000001
ABC,1140859.0,2-33079390,2014,Bob Iger,44586,1002,99,38,0.09904307400000001,0.038069096000000004
ABC,1140859.0,2-33079390,2015,Bob Iger,53743,1089,37,102,0.034374853,0.09355437800000001
ABC,1140859.0,2-33079390,2016,Bob Iger,41401,2058,76,132,0.036738782000000005,0.064382892
ABC,1140859.0,2-33079390,2017,Bob Iger,32238,1969,97,99,0.049070867000000004,0.050460523
AME,1037868.0,1-41682544,2006,Timothy N. Jones,35303,1054,59,105,0.055797849000000004,0.09953502199999999
AME,1037868.0,1-41682544,2007,Timothy N. Jones,43155,846,48,41,0.056947004,0.048628968
AME,1037868.0,1-41682544,2008,S. Hermance,36904,1068,231,71,0.216739262,0.066620884
AME,1037868.0,1-41682544,2009,S. Hermance,47466,931,79,18,0.08506275599999999,0.019290666
AME,1037868.0,1-41682544,2010,S. Hermance,52204,978,118,56,0.120553245,0.057360611
AME,1037868.0,1-41682544,2011,S. Hermance,25132,955,40,53,0.041671317,0.05550215
AME,1037868.0,1-41682544,2014,S. Hermance,25686,1272,255,44,0.200418348,0.034223616
AME,1037868.0,1-41682544,2015,S. Hermance,43531,1325,101,124,0.075907491,0.093717364
AME,1037868.0,1-41682544,2016,Dave Zapico,38190,1106,57,106,0.051103228,0.095795299
AME,1037868.0,1-41682544,2017,Dave Zapico,35692,1263,221,65,0.175242762,0.051238344000000005
AME,1037868.0,1-41682544,2018,Dave Zapico,25602,923,40,16,0.043429089000000004,0.017536369
AME,1037868.0,1-41682544,2019,Dave Zapico,31169,1742,150,74,0.08637349300000001,0.042736234000000005
AHS,1142750.0,06-1500476,2002,Susan R. Salka,44684,968,59,31,0.061392521,0.031994654
AHS,1142750.0,06-1500477,2003,Susan R. Salka,25782,920,27,19,0.029813667999999998,0.020914246
AHS,1142750.0,06-1500478,2004,Susan R. Salka,35797,930,58,67,0.062279617,0.072416248
AHS,1142750.0,06-1500479,2005,Susan R. Salka,38632,1087,124,19,0.11377279400000001,0.017448882
AHS,1142750.0,06-1500480,2006,Susan R. Salka,51868,1129,61,89,0.05393286,0.07880215900000001
AHS,1142750.0,06-1500481,2008,Susan R. Salka,39530,1353,56,65,0.041207007999999996,0.048379985
AHS,1142750.0,06-1500482,2009,Susan R. Salka,43120,968,79,77,0.081165291,0.079029013
AHS,1142750.0,06-1500483,2010,Susan R. Salka,49469,1163,61,102,0.052108082,0.087936529
AHS,1142750.0,06-1500484,2011,Susan R. Salka,33269,1378,61,31,0.044040472000000004,0.022280583
AHS,1142750.0,06-1500485,2012,Susan R. Salka,26843,1319,87,56,0.065682329,0.042572408
AHS,1142750.0,06-1500486,2013,Susan R. Salka,26065,1353,134,70,0.09884447800000001,0.051659500000000004
AHS,1142750.0,06-1500487,2014,Susan R. Salka,43128,1183,88,87,0.07421860799999999,0.07368000599999999
AHS,1142750.0,06-1500488,2015,Susan R. Salka,45517,1198,63,40,0.05259834,0.033757114
APH,820313.0,2-22785165,1999,Lawrence J. DeGeorge,34321,1468,46,38,0.031115156,0.025825109
APH,820313.0,2-22785165,2000,Lawrence J. DeGeorge,31393,1347,138,98,0.102343677,0.073002207
APH,820313.0,2-22785165,2001,H. Loeffler,53248,1020,84,75,0.082068016,0.073351909
APH,820313.0,2-22785165,2002,H. Loeffler,42655,990,95,27,0.09636538300000001,0.027043821000000003
APH,820313.0,2-22785165,2003,H. Loeffler,32071,1004,84,21,0.084095191,0.021294532999999997
APH,820313.0,2-22785165,2004,H. Loeffler,31961,1086,104,31,0.09573097300000001,0.028443682
APH,820313.0,2-22785165,2005,H. Loeffler,30709,1272,58,86,0.045969357,0.067483733
APH,820313.0,2-22785165,2006,H. Loeffler,31910,927,47,16,0.05059555599999999,0.017555332
APH,820313.0,2-22785165,2007,H. Loeffler,53817,960,52,55,0.054166514000000006,0.057661120999999996
APH,820313.0,2-22785165,2008,R. Adam Norwitt,35353,963,46,95,0.047439416,0.09911763
APH,820313.0,2-22785165,2009,R. Adam Norwitt,51475,1833,84,140,0.045561297,0.07618799700000001
APH,820313.0,2-22785165,2010,R. Adam Norwitt,26055,1910,140,32,0.073507613,0.016891
APH,820313.0,2-22785165,2011,R. Adam Norwitt,64989,1001,172,19,0.17173775,0.018666915
APH,820313.0,2-22785165,2012,R. Adam Norwitt,25395,2317,128,39,0.055169077000000004,0.01686135
APH,820313.0,2-22785165,2013,R. Adam Norwitt,25617,1176,62,75,0.053138264000000004,0.06390423099999999
APH,820313.0,2-22785165,2014,R. Adam Norwitt,26327,1852,164,184,0.08862773800000001,0.09912771
APH,820313.0,2-22785165,2015,R. Adam Norwitt,45309,1083,68,29,0.06324453299999999,0.026693517000000003
APH,820313.0,2-22785165,2016,R. Adam Norwitt,41246,1020,48,35,0.047457857,0.034327156
APH,820313.0,2-22785165,2018,R. Adam Norwitt,36482,2428,324,100,0.133427974,0.041241366
AU,1067428.0,1-14846,2008,Bobby Godsell ,68351,1988,69,72,0.034744817000000004,0.03602213
AU,1067428.0,1-14847,2009,Bobby Godsell ,56025,2270,138,87,0.06078646099999999,0.038412238
AU,1067428.0,1-14848,2010,Bobby Godsell ,70103,1084,89,99,0.08219206,0.091135276
AU,1067428.0,1-14849,2011,Bobby Godsell ,73285,877,38,24,0.043357823,0.027385297000000003
AU,1067428.0,1-14850,2013,Bobby Godsell ,30000,1025,101,39,0.098996481,0.038487547000000004
AU,1067428.0,1-14851,2014,Bobby Godsell ,37017,1131,117,35,0.10386654199999999,0.031042725
AU,1067428.0,1-14852,2015,Bobby Godsell ,40619,1219,43,39,0.035406723,0.031939563
AU,1067428.0,1-14853,2016,Bobby Godsell ,44429,1047,66,82,0.06316200599999999,0.07794543400000001
AU,1067428.0,1-14854,2017,Bobby Godsell ,48591,1010,110,42,0.109183357,0.041612055
AU,1067428.0,1-14855,2018,Kelvin Dushnisky,46544,2360,202,37,0.085711627,0.015567656000000001
